call_id,call_ts,caller_lat,caller_lon,location_text,category,jurisdiction,response_ts,response_outcome,response_time_min,is_festival
b767ff68-a591-4648-b8c0-7ae91beed7f3,2025-02-16 22:03:25,15.620671,73.967466,Bicholim - near landmark 73,crime,Bicholim,2025-02-16 22:16:25,resolved,9.0,0
661918ab-8d8f-469c-9327-882bd1c6f0d8,2025-06-19 16:51:16,15.627923,73.870904,Mapusa - near landmark 185,crime,Mapusa,2025-06-19 17:07:16,resolved,13.0,0
5f70d3de-4d03-4c49-9b85-4aaafa88394b,2025-02-26 18:21:29,15.578582,73.872408,Mapusa - near landmark 77,women_safety,Mapusa,2025-02-26 18:34:29,pending,8.0,1
8658b06b-c0cb-44af-abe1-40c4d9488571,2024-09-25 06:22:03,15.190782,74.007749,Curchorem - near landmark 125,medical,Curchorem,2024-09-25 06:39:03,resolved,13.0,1
d53f7172-7c40-4004-b925-cd3dbf2cb3ef,2025-06-23 19:05:49,15.204001,74.05029,Curchorem - near landmark 153,medical,Curchorem,2025-06-23 19:13:49,escalated,10.0,0
58323a93-5612-4915-ba9a-3aca978f6b86,2024-11-21 23:22:39,15.345392,73.986918,Margao - near landmark 139,women_safety,Margao,2024-11-21 23:29:39,resolved,8.0,0
3f4c60a6-7707-4b73-9601-00978bb4ff14,2025-08-02 14:22:39,15.411591,74.029612,Ponda - near landmark 24,medical,Ponda,2025-08-02 14:22:39,resolved,1.0,1
688d145e-c5ce-457e-a32a-c74653613a48,2025-08-15 17:44:04,14.970285,74.070765,Canacona - near landmark 86,other,Canacona,2025-08-15 17:51:04,resolved,8.0,0
6b4853af-fa59-419f-8bf7-46251a60cc79,2025-04-20 18:10:02,15.667721,73.89433,Bicholim - near landmark 62,other,Bicholim,2025-04-20 18:23:02,resolved,9.0,0
87c82f9a-d898-4624-934e-d92164b74f51,2024-11-28 15:47:19,15.294832,73.953078,Margao - near landmark 9,women_safety,Margao,2024-11-28 15:52:19,resolved,1.0,1
8607362c-76c1-45e1-a51a-bb547989dcb9,2025-03-12 21:00:08,15.412251,73.813798,Vasco - near landmark 58,other,Vasco,2025-03-12 21:04:08,resolved,1.0,0
752ce7c3-d930-4b5b-b815-af886b66ff92,2025-03-18 22:02:59,15.130794,74.083072,Quepem - near landmark 94,accident,Quepem,2025-03-18 22:24:59,resolved,20.0,0
8793a914-031d-4312-8b5e-9c0661a45b0a,2025-01-10 07:09:13,15.483494,73.780987,Panaji - near landmark 164,medical,Panaji,2025-01-10 07:19:13,resolved,10.0,0
21c1fd53-2612-4288-9f7e-cd4cd3dc7261,2025-08-30 21:29:18,15.309553,74.006579,Margao - near landmark 159,women_safety,Margao,2025-08-30 21:34:18,resolved,6.0,0
726c4fa0-d59a-4f2b-a724-de7263bf96f0,2025-06-27 20:20:32,15.004335,74.03469,Canacona - near landmark 100,women_safety,Canacona,2025-06-27 20:36:32,resolved,11.0,0
f782c12b-5cd8-4762-934b-7b67006c8323,2025-02-22 21:12:48,15.450153,73.85166,Vasco - near landmark 1,medical,Vasco,2025-02-22 21:17:48,resolved,1.0,0
9a027cae-01de-4aa3-9ab3-44fc9c2b4bca,2024-09-22 21:36:16,15.272544,74.009483,Margao - near landmark 5,accident,Margao,2024-09-22 21:40:16,resolved,2.0,1
196d27c3-2a6a-4f6f-b947-1f98d0d79550,2025-03-25 01:06:43,15.218847,74.196538,Quepem - near landmark 133,medical,Quepem,2025-03-25 01:27:43,no_response,17.0,0
2eef28e2-03dd-4b41-ab0a-a6e498f0d971,2025-01-23 15:34:54,15.494662,73.809555,Panaji - near landmark 102,medical,Panaji,2025-01-23 15:39:54,resolved,7.0,0
f5284fc8-43f5-449f-a982-cd5f2a9990ea,2025-02-17 18:58:11,15.70505,73.976272,Bicholim - near landmark 166,medical,Bicholim,2025-02-17 18:58:11,resolved,1.0,0
4ccbb58f-5df2-41d1-b9a5-a322b1e33e91,2024-12-29 12:53:11,15.716183,74.073825,Valpoi - near landmark 3,medical,Valpoi,2024-12-29 12:56:11,resolved,4.0,0
b8a5a111-61a9-4f2e-a404-1490232485f0,2025-08-17 18:37:55,15.727025,74.004481,Valpoi - near landmark 16,accident,Valpoi,2025-08-17 18:50:55,escalated,13.0,0
b82d64fc-e18e-4ff6-a27a-f080a191cb71,2024-12-18 09:09:23,15.357901,73.832595,Vasco - near landmark 156,accident,Vasco,2024-12-18 09:13:23,resolved,6.0,0
474d1696-9dd3-4bd0-9cd0-2199ed352a78,2024-12-28 23:29:49,15.623636,73.786081,Mapusa - near landmark 194,crime,Mapusa,2024-12-28 23:36:49,resolved,2.0,0
932e5652-f1f7-4d30-8f05-9da2e0d3520d,2025-02-08 07:58:54,15.703571,74.051531,Valpoi - near landmark 148,medical,Valpoi,2025-02-08 08:00:54,escalated,3.0,0
6f8b4638-539f-4ed3-a09e-cea8e9310fb8,2024-11-28 17:40:24,15.465207,73.81643,Panaji - near landmark 12,accident,Panaji,2024-11-28 17:58:24,resolved,14.0,1
bc105549-d993-45c3-8d44-b6cae3d28da7,2025-03-16 21:35:43,15.390901,74.040026,Ponda - near landmark 70,fire,Ponda,2025-03-16 21:46:43,resolved,9.0,0
8f469e27-c1a7-4e00-8267-862d87649c35,2025-05-04 13:56:54,15.560686,73.847416,Panaji - near landmark 178,accident,Panaji,2025-05-04 13:59:54,escalated,1.0,0
147b47d2-e85e-4ea1-bdc5-26dae4d7079a,2025-01-06 01:04:05,15.69224,73.787283,Mapusa - near landmark 143,accident,Mapusa,2025-01-06 01:08:05,resolved,5.0,0
b6c0e586-cf34-4f15-86ca-72ca6d1cb06b,2024-09-23 13:35:21,15.329558,73.971424,Margao - near landmark 90,women_safety,Margao,2024-09-23 13:53:21,resolved,14.0,0
46f64ad9-f257-440f-84e1-9d2ec4b58aaf,2025-04-10 20:03:05,15.621039,73.970505,Bicholim - near landmark 41,crime,Bicholim,2025-04-10 20:14:05,resolved,7.0,0
37d4c958-c6a1-460e-97e4-acc7dc0a0883,2025-08-19 23:22:10,15.656962,73.930243,Bicholim - near landmark 158,crime,Bicholim,2025-08-19 23:29:10,resolved,2.0,0
c9b80b42-9320-4804-b706-ef6d298f6acb,2025-01-17 12:48:40,14.95186,74.041374,Canacona - near landmark 27,accident,Canacona,2025-01-17 12:59:40,pending,7.0,0
fedba0cb-0498-4124-980a-943a781fb999,2025-07-29 03:31:09,15.421061,73.811417,Vasco - near landmark 8,other,Vasco,2025-07-29 03:56:09,pending,21.0,0
3b0f62f5-2b36-41ed-8166-9b278107aee8,2025-03-10 21:06:32,15.394727,73.823044,Vasco - near landmark 5,crime,Vasco,2025-03-10 21:20:32,resolved,10.0,1
7c97323e-cd08-49d0-8e76-249226dd400d,2025-02-01 10:55:53,15.304708,73.908284,Margao - near landmark 7,accident,Margao,2025-02-01 10:59:53,resolved,1.0,1
43eb76f4-5359-4361-b258-e9ea9d38d28b,2024-12-03 13:00:55,15.271434,73.948505,Margao - near landmark 109,medical,Margao,2024-12-03 13:05:55,resolved,6.0,0
4e875272-ca15-4eac-bf78-e331e0638715,2025-03-29 06:36:04,15.675135,73.946148,Bicholim - near landmark 135,other,Bicholim,2025-03-29 06:46:04,resolved,7.0,0
9156e58a-32b9-483c-b322-af4f2fbb2494,2024-10-11 06:07:51,15.421638,73.773254,Vasco - near landmark 54,medical,Vasco,2024-10-11 06:24:51,resolved,18.0,1
d28d3474-88ce-4728-8898-299566ba355a,2025-01-21 22:59:54,15.38179,74.028205,Ponda - near landmark 68,women_safety,Ponda,2025-01-21 23:22:54,resolved,19.0,0
0c117c96-d754-4ee2-a245-9e6cbc5e1a65,2025-06-28 11:46:17,15.571017,73.844491,Mapusa - near landmark 178,women_safety,Mapusa,2025-06-28 11:50:17,escalated,1.0,0
28e5455e-a025-49fe-9bee-d4f3b915c2b9,2025-09-16 21:34:54,15.194056,74.102484,Quepem - near landmark 186,crime,Quepem,2025-09-16 21:38:54,resolved,1.0,0
e8e03bd8-d9bf-407e-819a-6e8b1bcdba93,2025-04-27 15:25:20,15.284637,73.904597,Margao - near landmark 112,crime,Margao,2025-04-27 15:30:20,resolved,1.0,0
7b8f3d7d-53fe-486e-8443-fde4f15d92c6,2025-07-03 00:33:25,15.019476,74.022098,Canacona - near landmark 85,other,Canacona,2025-07-03 00:51:25,resolved,14.0,0
03712d80-f42b-4482-af5d-eef837c13f34,2025-02-15 01:22:37,15.238391,74.003578,Curchorem - near landmark 183,fire,Curchorem,2025-02-15 01:26:37,resolved,1.0,0
678becce-b471-4e42-b31f-5f0c24a18784,2024-12-28 16:57:07,15.149208,74.034789,Curchorem - near landmark 96,crime,Curchorem,2024-12-28 17:09:07,resolved,14.0,0
37523f78-8670-43e0-bc67-7eeee86fdfa4,2025-06-10 21:56:06,15.375894,73.794492,Vasco - near landmark 191,accident,Vasco,,resolved,,0
d6b7addd-abec-4ed3-8d4f-7467e11b67b8,2025-06-13 18:54:35,15.200749,74.072941,Quepem - near landmark 139,crime,Quepem,2025-06-13 19:11:35,resolved,18.0,0
bf8e89a3-c830-4f98-b2a3-0576afe9174a,2024-12-29 18:04:57,15.272305,73.968753,Margao - near landmark 7,accident,Margao,2024-12-29 18:16:57,resolved,12.0,0
a9f0f8d3-8e3b-4ca0-9083-20abbb6b431f,2025-05-09 14:30:12,15.141697,74.057314,Quepem - near landmark 37,crime,Quepem,2025-05-09 14:38:12,resolved,7.0,0
b2859754-8d82-4b84-a50d-37bcc69040f8,2025-06-12 06:54:57,15.216386,74.090598,Quepem - near landmark 54,crime,Quepem,2025-06-12 06:55:57,pending,1.0,0
70287ace-e962-43f3-817b-ccefac893253,2025-04-24 20:48:23,15.020778,74.016444,Canacona - near landmark 48,women_safety,Canacona,2025-04-24 21:00:23,resolved,14.0,0
f478c78b-4056-4b5e-9882-07ccc6fd0a2b,2025-08-20 13:28:53,15.344024,73.787862,Vasco - near landmark 102,crime,Vasco,2025-08-20 13:46:53,escalated,18.0,0
3cc2c9c4-40d8-4290-a6db-423d47a40f70,2025-08-31 02:55:57,14.991316,74.010663,Canacona - near landmark 67,medical,Canacona,2025-08-31 03:03:57,resolved,8.0,1
528a5a36-1c83-4f71-a42b-b5b3221cb3ba,2025-03-20 02:08:32,15.73947,74.03607,Valpoi - near landmark 58,medical,Valpoi,2025-03-20 02:14:32,pending,6.0,0
0e8e99f1-23be-45b9-8b8e-df1160dd4f36,2025-08-20 19:07:35,15.466861,73.873965,Panaji - near landmark 6,crime,Panaji,2025-08-20 19:26:35,resolved,19.0,0
c48c4136-e6a0-4d66-97ae-e5e4a44c0a8d,2024-12-23 20:37:15,15.475196,73.866594,Panaji - near landmark 59,crime,Panaji,2024-12-23 20:53:15,resolved,15.0,0
1007d6d2-2aff-47ac-921f-357563598359,2025-07-09 20:08:40,15.214645,74.041651,Curchorem - near landmark 55,medical,Curchorem,2025-07-09 20:24:40,pending,16.0,0
39736516-78ff-44fb-af3e-920013b69c38,2025-01-10 13:16:23,15.257118,73.957708,Margao - near landmark 156,other,Margao,2025-01-10 14:00:23,escalated,44.0,0
08a5f0e1-6e3c-46a8-8bba-c20e48928923,2024-09-20 18:30:23,15.216801,74.12021,Quepem - near landmark 22,accident,Quepem,2024-09-20 18:46:23,no_response,13.0,0
63cbb521-4870-423e-818d-cdc88a59e604,2024-12-30 14:29:29,15.372942,73.871365,Vasco - near landmark 114,women_safety,Vasco,2024-12-30 14:41:29,resolved,14.0,0
ecde8e0c-24bf-4820-819b-084d83e46b00,2025-01-20 21:59:44,15.726906,74.033915,Valpoi - near landmark 142,fire,Valpoi,2025-01-20 22:08:44,resolved,8.0,0
9d0c3ca6-9bcf-44d7-9daa-c2e76dc068e7,2024-12-12 18:54:14,14.972835,74.058044,Canacona - near landmark 55,crime,Canacona,2024-12-12 19:04:14,resolved,9.0,0
c392902c-bd73-4fa1-86a7-863b68880c21,2025-06-05 21:37:16,15.435611,73.845579,Vasco - near landmark 116,accident,Vasco,2025-06-05 21:57:16,pending,15.0,0
a0cd0b73-b493-4e24-8e43-c5386fb72cbf,2025-03-17 18:36:24,15.627001,73.832519,Mapusa - near landmark 186,women_safety,Mapusa,2025-03-17 18:41:24,resolved,1.0,0
99e94fdc-7a78-4c56-bd21-334c97190bfd,2024-09-30 08:30:50,15.025863,74.028309,Canacona - near landmark 8,accident,Canacona,2024-09-30 08:44:50,resolved,9.0,0
4daecb4d-f4d4-423f-8824-5aa99e17a0fb,2025-03-08 22:20:50,15.651184,73.904817,Bicholim - near landmark 9,other,Bicholim,2025-03-08 22:47:50,resolved,23.0,0
937a9fac-7019-4b83-83db-916403ddfc80,2025-01-16 22:54:57,15.375983,73.97801,Ponda - near landmark 22,women_safety,Ponda,2025-01-16 23:07:57,no_response,11.0,0
7d18848d-1515-45f8-9fb0-6cff8570613c,2025-06-26 22:31:07,15.206483,74.081799,Quepem - near landmark 187,women_safety,Quepem,2025-06-26 22:55:07,resolved,22.0,0
515bacfb-c2b6-4baa-a5e0-08edcdf4c28d,2024-10-08 21:46:12,15.437942,74.000129,Ponda - near landmark 122,accident,Ponda,2024-10-08 22:01:12,pending,11.0,0
ffc3fa60-71a6-4cc0-aa9f-474f76752cfa,2025-02-06 16:48:07,14.941254,73.978648,Canacona - near landmark 96,accident,Canacona,2025-02-06 16:49:07,resolved,1.0,0
c7f74bd2-6d67-4d9c-9aa0-f2246ba10c26,2024-09-18 04:18:53,15.007247,74.021428,Canacona - near landmark 11,accident,Canacona,2024-09-18 04:17:53,pending,1.0,1
2bbb0e21-7c50-4d02-b8d6-1cc756c3d1f5,2025-02-21 22:07:08,15.635262,73.945586,Bicholim - near landmark 68,accident,Bicholim,2025-02-21 22:26:08,pending,15.0,0
077538e6-29b7-401f-af93-f6292f91f650,2025-06-27 22:51:42,15.137988,74.120516,Quepem - near landmark 166,medical,Quepem,2025-06-27 23:03:42,resolved,7.0,0
125dcd20-b32b-4f7b-b82d-5c3b8b0236ce,2025-05-02 22:30:58,15.575735,73.858928,Mapusa - near landmark 179,other,Mapusa,,escalated,,0
ed5c3ba9-b660-4b06-958b-3be1079ee385,2025-07-13 07:22:17,15.1925,74.149695,Quepem - near landmark 154,fire,Quepem,2025-07-13 07:29:17,pending,5.0,0
4d78e7cd-5756-45a6-a963-d96a43302fc9,2025-07-20 22:18:00,15.133236,73.98033,Curchorem - near landmark 81,crime,Curchorem,2025-07-20 22:36:00,resolved,15.0,0
d52eceaf-504b-4d88-91d3-33c9c161816c,2024-09-22 18:09:55,15.701,74.023064,Valpoi - near landmark 37,accident,Valpoi,2024-09-22 18:16:55,resolved,6.0,0
880878d2-f11d-4f2f-b8d0-ea596f47c36a,2025-07-15 06:00:06,15.325099,74.007211,Ponda - near landmark 191,other,Ponda,2025-07-15 06:01:06,resolved,1.0,0
2ddd662d-1a63-4bb4-a7ed-a632a8bbe8dc,2024-12-12 14:58:10,15.414992,73.965177,Ponda - near landmark 34,accident,Ponda,2024-12-12 15:06:10,resolved,9.0,0
774115e6-1ee2-4b3f-a678-601d69f06d92,2024-10-26 22:41:33,15.754538,74.083423,Valpoi - near landmark 170,crime,Valpoi,2024-10-26 23:04:33,resolved,24.0,0
73ea8e43-7db8-4b77-a80b-4576b798acbd,2024-10-27 20:10:33,15.205387,74.03366,Curchorem - near landmark 65,other,Curchorem,2024-10-27 20:37:33,resolved,26.0,1
d30153f4-7b16-40d5-ac57-e28e0b4ef565,2025-06-16 23:23:40,15.20953,74.198893,Quepem - near landmark 36,crime,Quepem,2025-06-16 23:34:40,resolved,11.0,0
ce2e1b37-1270-47c6-a42d-78165e6d8062,2025-09-05 22:01:11,15.217294,74.074468,Curchorem - near landmark 128,women_safety,Curchorem,2025-09-05 22:21:11,resolved,18.0,0
4c073998-7371-49b1-a645-9a37f5e03a0e,2025-08-04 07:15:34,15.443236,73.907219,Vasco - near landmark 192,crime,Vasco,2025-08-04 07:28:34,escalated,8.0,0
7f3a8b08-2759-4fa5-a0a1-b92dd8745a81,2025-03-27 22:41:12,15.199347,74.049114,Curchorem - near landmark 53,women_safety,Curchorem,2025-03-27 22:45:12,resolved,4.0,0
27a7791a-ec93-464f-ab70-9fd085fa00d6,2025-05-24 22:34:38,15.212762,74.091158,Quepem - near landmark 18,other,Quepem,2025-05-24 22:38:38,resolved,2.0,0
b8f7f684-e93e-44a8-a59c-64bb468c3a58,2025-02-14 21:33:06,14.966743,74.008574,Canacona - near landmark 179,accident,Canacona,2025-02-14 21:35:06,escalated,1.0,0
5d58f6f3-6a84-435f-ba38-0d0fda045b2c,2025-04-28 18:07:34,14.99669,74.069668,Canacona - near landmark 101,accident,Canacona,2025-04-28 18:18:34,no_response,9.0,0
bd07efb8-dfbb-46c0-9813-1e0ff2cad588,2024-09-26 18:07:31,15.66547,73.973985,Bicholim - near landmark 160,medical,Bicholim,2024-09-26 18:19:31,resolved,7.0,1
57991c79-1924-40ef-9c57-a49eb347800d,2025-07-15 05:41:33,15.637015,73.81245,Mapusa - near landmark 1,women_safety,Mapusa,2025-07-15 05:52:33,resolved,10.0,0
943ea5f0-4efd-4019-8a68-a6247ff4778a,2025-08-15 19:11:58,15.202222,74.099591,Quepem - near landmark 31,accident,Quepem,2025-08-15 19:30:58,resolved,15.0,1
f1fa1e00-38c3-4752-bc39-57d5c2677c88,2025-04-16 19:54:45,14.952767,74.044011,Canacona - near landmark 34,medical,Canacona,2025-04-16 20:11:45,resolved,13.0,0
b94a1569-7b24-4d58-8c5b-72794e935fc6,2024-09-20 20:48:45,15.636195,73.972279,Bicholim - near landmark 176,other,Bicholim,2024-09-20 21:25:45,resolved,32.0,0
a9238a0f-239d-4c7f-b45a-d020f48fa883,2025-01-03 23:52:52,15.165589,74.057874,Curchorem - near landmark 84,other,Curchorem,2025-01-03 23:59:52,resolved,4.0,0
c83aa7d0-c3f1-4142-aa20-dc5c8e4da462,2025-07-06 03:14:55,15.237463,74.112816,Quepem - near landmark 66,accident,Quepem,2025-07-06 03:24:55,resolved,10.0,0
c5344fce-ed01-46d2-9cf8-e2caf987a7ce,2025-03-18 20:53:56,15.505688,73.818037,Panaji - near landmark 135,accident,Panaji,2025-03-18 21:17:56,pending,20.0,0
c7bd29d0-0d33-4f82-8569-80d60a92b3e2,2025-04-07 14:00:33,15.015984,74.009935,Canacona - near landmark 75,accident,Canacona,2025-04-07 14:01:33,resolved,1.0,0
51c9e307-e218-4b2a-8fb1-28e1f6ff15e8,2025-06-09 18:30:40,15.014115,74.025317,Canacona - near landmark 84,accident,Canacona,2025-06-09 18:34:40,pending,2.0,0
56ef87af-08ba-4c30-b005-b8221b6bf33f,2024-10-28 20:30:48,15.424555,73.983133,Ponda - near landmark 76,accident,Ponda,2024-10-28 20:42:48,resolved,7.0,1
7a6e3c76-7a61-4cc0-a26f-59d01053a880,2025-07-25 13:54:45,15.594631,73.855793,Mapusa - near landmark 137,medical,Mapusa,2025-07-25 14:09:45,pending,11.0,0
7ca76842-bac4-4de6-87a3-5dde166209e9,2025-03-01 19:30:17,15.688906,73.946578,Bicholim - near landmark 187,other,Bicholim,2025-03-01 19:29:17,resolved,1.0,1
4547e421-12c5-4e16-b0a4-be3597ecd26b,2024-09-24 23:02:57,15.026423,74.047589,Canacona - near landmark 69,accident,Canacona,2024-09-24 23:16:57,resolved,12.0,1
dbb2f80b-81c9-4686-8243-41db565bd49b,2024-12-08 15:14:13,14.99002,74.017207,Canacona - near landmark 178,women_safety,Canacona,2024-12-08 15:22:13,escalated,10.0,0
1fcee74a-c99e-4af0-86fc-65d15ef26531,2025-01-24 11:31:56,15.198927,74.048614,Curchorem - near landmark 8,medical,Curchorem,2025-01-24 11:33:56,resolved,1.0,0
ef8a08ee-ac97-40ac-ad8a-f548461d9dfa,2025-05-11 15:22:29,15.368525,74.012402,Ponda - near landmark 69,fire,Ponda,2025-05-11 15:39:29,resolved,16.0,0
fb2827e2-e4e0-4bb9-85b6-5a17c437d9cf,2025-06-03 15:43:08,15.734242,74.018429,Valpoi - near landmark 156,accident,Valpoi,2025-06-03 16:00:08,resolved,18.0,0
7b644e12-83fb-4c42-9a37-d0c5c464fe51,2025-03-20 22:57:07,15.727614,74.033324,Valpoi - near landmark 70,women_safety,Valpoi,2025-03-20 23:08:07,pending,11.0,0
40af4517-3c86-43c3-b27e-d6e615f0093d,2024-11-15 14:28:55,15.28422,73.938544,Margao - near landmark 157,crime,Margao,2024-11-15 14:42:55,resolved,10.0,1
d806256e-2c01-4f17-b95a-5f2d1f04caaa,2024-09-22 18:37:31,15.200935,74.088292,Quepem - near landmark 193,accident,Quepem,2024-09-22 18:42:31,resolved,1.0,0
fee46f61-b7bd-40be-8d9b-97382ae00751,2025-01-11 10:05:00,15.546515,73.745106,Panaji - near landmark 164,women_safety,Panaji,2025-01-11 10:15:00,pending,5.0,0
216cfd45-759f-4ec9-ae13-5d83756f604b,2025-05-23 11:08:33,15.737689,74.079722,Valpoi - near landmark 87,accident,Valpoi,2025-05-23 11:19:33,resolved,13.0,0
236cc83e-bc41-4713-a44d-e4ecc35489eb,2025-05-02 05:29:06,15.206719,74.027968,Curchorem - near landmark 1,women_safety,Curchorem,2025-05-02 05:40:06,resolved,7.0,0
fb886cf9-d655-4d72-9ce3-f5c503e6d9ce,2024-11-21 17:05:20,15.358278,74.033878,Ponda - near landmark 60,women_safety,Ponda,2024-11-21 17:21:20,no_response,18.0,0
d0e343d3-fccc-4436-b737-942b596c8d8b,2025-02-01 15:10:13,15.760267,74.001357,Valpoi - near landmark 36,women_safety,Valpoi,,resolved,,0
ea4ea24c-849e-40b4-9a59-6374846eeb0b,2025-01-04 02:57:44,15.447387,73.779975,Panaji - near landmark 40,other,Panaji,2025-01-04 03:11:44,resolved,12.0,0
ed54bd6e-ea5a-4835-89e7-2507ba84e01a,2024-10-03 22:40:56,15.154489,74.142508,Quepem - near landmark 74,accident,Quepem,2024-10-03 23:10:56,resolved,25.0,0
47d88a8d-5cf4-4be9-aed8-71c811c5892d,2025-03-14 23:50:15,15.652192,73.925038,Bicholim - near landmark 30,fire,Bicholim,,pending,,0
9fd78baa-32c5-473b-9c8c-8d2628d36ee3,2024-10-13 03:23:08,14.947485,73.976725,Canacona - near landmark 52,medical,Canacona,2024-10-13 03:26:08,resolved,3.0,1
d6110867-55c9-4236-830c-d806983d84b2,2025-04-07 22:58:57,15.374941,73.884319,Vasco - near landmark 165,crime,Vasco,2025-04-07 23:02:57,resolved,1.0,0
7bc119f8-55da-423b-b88c-2d9c39a43232,2025-04-07 04:30:15,15.178749,74.084898,Curchorem - near landmark 28,crime,Curchorem,2025-04-07 04:59:15,escalated,27.0,0
f32cecaa-bd2a-49ec-a53b-dc87077a7dc8,2025-04-26 19:40:52,15.515123,73.842151,Mapusa - near landmark 44,crime,Mapusa,2025-04-26 19:52:52,resolved,11.0,0
03cb46a6-c8b1-41de-94dd-24dd547411e3,2025-08-29 11:08:23,15.646592,73.90627,Bicholim - near landmark 184,other,Bicholim,2025-08-29 11:49:23,resolved,37.0,0
00d9a670-fb40-44a4-bbc1-2b86987d76e0,2025-01-03 21:05:12,15.193979,74.104428,Quepem - near landmark 26,medical,Quepem,2025-01-03 21:14:12,escalated,8.0,0
c93e19d1-77eb-499e-acfc-a3dcb5a82b7a,2025-08-13 01:51:58,15.585716,73.821758,Mapusa - near landmark 104,other,Mapusa,2025-08-13 01:56:58,resolved,1.0,1
f57bba0e-462c-48d7-82e3-7e9ef2b28e2b,2025-05-04 23:16:03,15.315651,73.955065,Margao - near landmark 120,accident,Margao,2025-05-04 23:16:03,resolved,1.0,0
deafd75c-feeb-4717-b2a2-61fff60dd10c,2025-04-15 07:08:40,15.436802,74.032743,Ponda - near landmark 93,other,Ponda,2025-04-15 07:28:40,resolved,16.0,0
e4e816ed-3d4d-48f7-a51a-3783bd06c2d9,2025-08-02 20:34:34,14.972239,74.053629,Canacona - near landmark 108,accident,Canacona,2025-08-02 20:38:34,resolved,6.0,0
9b694f61-790c-49e5-837d-44894837384a,2024-12-17 23:23:42,15.395763,73.783526,Vasco - near landmark 31,medical,Vasco,2024-12-17 23:36:42,escalated,8.0,0
2b3db8e0-f9a9-428b-bb5a-098933eecf10,2025-03-11 02:56:55,15.749072,74.044895,Valpoi - near landmark 44,crime,Valpoi,2025-03-11 03:04:55,resolved,8.0,1
517d5216-e7b8-4439-be85-5903a86e0a59,2025-06-08 01:22:49,15.473365,73.867947,Panaji - near landmark 81,women_safety,Panaji,2025-06-08 01:27:49,resolved,1.0,0
2b0985d4-556b-44a0-ac32-baa0e90c22d7,2025-08-03 23:15:56,15.185966,74.035847,Curchorem - near landmark 15,fire,Curchorem,2025-08-03 23:21:56,escalated,1.0,0
74afb690-9876-4999-9fca-c8d4544f58f1,2025-04-19 21:31:55,15.166419,74.091126,Quepem - near landmark 19,crime,Quepem,2025-04-19 21:56:55,resolved,23.0,0
1d06e94a-3469-464a-8776-f89e9ecc8dcf,2025-05-18 18:56:12,14.929773,73.96634,Canacona - near landmark 52,medical,Canacona,2025-05-18 19:08:12,pending,9.0,0
ce8b9e6e-83a9-4119-8c6a-e0880cfe2dad,2025-05-05 16:09:49,15.181657,74.020677,Curchorem - near landmark 116,accident,Curchorem,2025-05-05 16:14:49,resolved,7.0,0
67457b25-9d0b-4055-8726-a14a81cd4521,2025-07-05 22:26:50,15.254244,73.918016,Margao - near landmark 83,medical,Margao,2025-07-05 22:29:50,resolved,4.0,0
65c57c10-33fc-4b7f-b68d-e61eb907ccf0,2025-03-28 03:13:04,15.163943,74.034204,Curchorem - near landmark 131,crime,Curchorem,2025-03-28 03:29:04,resolved,13.0,0
5b73d589-b73c-4cee-b122-7b7e7d59068b,2025-07-10 05:05:40,15.00737,74.059447,Canacona - near landmark 130,women_safety,Canacona,2025-07-10 05:24:40,resolved,18.0,0
1c24024d-1969-4993-904a-84eba6a12a0a,2024-12-28 14:26:54,15.181807,74.13041,Quepem - near landmark 40,accident,Quepem,2024-12-28 14:41:54,escalated,17.0,0
47157518-21f2-4bcf-896a-07a76b56dec3,2024-09-23 19:13:14,14.961373,74.038329,Canacona - near landmark 152,other,Canacona,2024-09-23 19:32:14,resolved,18.0,0
4eb341c5-3336-4482-8440-0d7d54aa5d2e,2024-10-29 23:36:16,15.743158,74.02881,Valpoi - near landmark 189,fire,Valpoi,2024-10-29 23:43:16,resolved,4.0,1
0ff1c265-f8b1-410c-a411-91f36f737752,2025-08-24 09:54:46,15.288377,73.89592,Margao - near landmark 168,accident,Margao,2025-08-24 10:18:46,resolved,20.0,0
b415cde4-c2fb-4a8f-90c8-1636ad723b24,2024-10-25 09:53:53,15.391897,73.840678,Vasco - near landmark 167,medical,Vasco,2024-10-25 09:56:53,resolved,5.0,0
7fcd3fa9-1407-4afc-b630-fb062836babf,2024-09-19 23:23:58,15.010586,74.050772,Canacona - near landmark 31,accident,Canacona,2024-09-19 23:36:58,resolved,15.0,1
08e88fd6-c8ee-46ef-95ce-fe30c033da3d,2025-05-02 21:56:33,15.380216,73.80872,Vasco - near landmark 100,accident,Vasco,2025-05-02 22:10:33,no_response,14.0,0
33da190d-abf0-452a-8eb3-931a2d5121cc,2025-04-20 02:41:31,15.559953,73.867348,Mapusa - near landmark 170,medical,Mapusa,2025-04-20 02:52:31,resolved,7.0,0
d58f0187-4ae9-43e5-8dd3-a031ae67722a,2025-01-13 05:15:59,15.138649,74.090971,Quepem - near landmark 183,fire,Quepem,2025-01-13 05:21:59,resolved,5.0,0
602b39a1-b51f-434c-8673-9c61652cd69c,2025-01-18 21:47:35,15.676829,73.916497,Bicholim - near landmark 133,crime,Bicholim,2025-01-18 22:10:35,pending,19.0,0
50548c4a-4369-4af4-b6ca-c6b1c628b263,2025-07-18 07:17:26,15.659498,73.858185,Mapusa - near landmark 49,other,Mapusa,,resolved,,0
